@relation train

@attribute employee_id numeric
@attribute department {'Sales  Marketing',Operations,Technology,Analytics,RD,Procurement,Finance,HR,Legal}
@attribute region {region_7,region_22,region_19,region_23,region_26,region_2,region_20,region_34,region_1,region_4,region_29,region_31,region_15,region_14,region_11,region_5,region_28,region_17,region_13,region_16,region_25,region_10,region_27,region_30,region_12,region_21,region_8,region_32,region_6,region_33,region_24,region_3,region_9,region_18}
@attribute education {'Masters  above',Bachelors,'Below Secondary'}
@attribute gender {f,m}
@attribute recruitment_channel {sourcing,other,referred}
@attribute no_of_trainings numeric
@attribute age numeric
@attribute previous_year_rating numeric
@attribute length_of_service numeric
@attribute 'KPIs_met >80\%' numeric
@attribute awards_won? numeric
@attribute avg_training_score numeric
@attribute is_promoted numeric
@attribute Class {yes,No}

@data
45352,'Sales  Marketing',region_31,'Masters  above',m,sourcing,1,40,2,7,0,0,50,0,yes
24217,Operations,region_13,Bachelors,m,sourcing,1,58,3,3,1,0,55,0,yes
38303,Procurement,region_2,'Masters  above',m,sourcing,2,33,5,4,1,0,68,0,yes
44514,Technology,region_30,'Masters  above',m,sourcing,1,43,3,14,0,0,77,0,yes
17654,Procurement,region_17,Bachelors,f,sourcing,1,42,2,7,0,0,69,0,yes
46192,Operations,region_22,'Masters  above',m,other,2,47,5,7,0,0,55,0,yes
54883,'Sales  Marketing',region_32,Bachelors,m,sourcing,1,42,4,14,0,0,46,0,yes
36984,'Sales  Marketing',region_22,Bachelors,m,sourcing,2,26,1,2,0,0,45,0,yes
63220,Analytics,region_27,Bachelors,m,sourcing,1,29,2,5,0,0,82,0,yes
10440,Operations,region_31,Bachelors,m,other,1,33,4,6,0,0,56,0,yes
72373,Operations,region_11,Bachelors,m,other,1,36,2,7,0,0,64,0,yes
20253,'Sales  Marketing',region_29,Bachelors,m,other,1,27,2,4,0,0,49,0,yes
16052,'Sales  Marketing',region_13,Bachelors,m,referred,1,30,2,5,1,0,49,0,yes
22021,'Sales  Marketing',region_26,Bachelors,m,other,1,26,2,5,0,0,50,0,yes
8484,'Sales  Marketing',region_9,'Masters  above',m,other,1,33,1,3,0,0,48,0,yes
68589,Procurement,region_21,'Masters  above',f,other,1,31,3,5,0,0,71,0,yes
53183,Technology,region_23,Bachelors,f,other,1,29,2,3,0,0,82,0,yes
9138,Analytics,region_2,'Masters  above',m,sourcing,1,50,3,18,0,0,82,0,yes
2166,HR,region_2,Bachelors,m,other,1,50,3,21,0,0,48,0,yes
56181,'Sales  Marketing',region_2,Bachelors,m,other,2,54,1,5,0,0,44,0,yes
76814,Procurement,region_20,Bachelors,m,sourcing,1,34,3,10,0,0,69,0,yes
42425,Technology,region_31,'Masters  above',m,sourcing,1,44,3,4,0,0,81,0,yes
62074,'Sales  Marketing',region_2,'Masters  above',m,sourcing,1,55,3,7,0,0,52,0,yes
27521,'Sales  Marketing',region_2,Bachelors,m,other,1,59,4,16,0,0,51,0,yes
73961,Operations,region_2,Bachelors,m,other,1,43,3,4,0,0,56,0,yes
8226,Analytics,region_13,'Masters  above',m,other,1,33,5,5,1,0,85,0,yes
1845,Operations,region_14,Bachelors,f,sourcing,1,27,3,4,0,0,60,0,yes
39352,Operations,region_22,'Masters  above',m,other,1,40,4,3,0,0,60,0,yes
12926,HR,region_22,Bachelors,f,sourcing,1,27,5,4,1,0,52,0,yes
77998,Procurement,region_15,Bachelors,f,other,1,39,5,7,0,0,85,1,No
38400,Operations,region_2,Bachelors,f,sourcing,1,30,1,6,0,0,58,0,yes
66102,'Sales  Marketing',region_30,Bachelors,m,other,1,40,5,9,0,0,49,0,yes
59945,'Sales  Marketing',region_9,Bachelors,f,other,1,31,1,5,0,0,52,0,yes
57636,Operations,region_2,Bachelors,m,sourcing,1,46,3,7,1,0,63,0,yes
49121,Technology,region_26,Bachelors,m,other,1,28,1,4,0,0,80,0,yes
54015,'Sales  Marketing',region_2,Bachelors,m,other,2,32,5,7,0,0,47,0,yes
18087,'Sales  Marketing',region_31,Bachelors,m,other,1,32,1,3,0,0,55,0,yes
45692,'Sales  Marketing',region_28,'Masters  above',m,other,1,33,1,5,0,0,49,0,yes
47873,Procurement,region_15,Bachelors,m,other,1,30,3,5,0,0,86,1,No
21274,'Sales  Marketing',region_2,Bachelors,m,referred,1,39,5,5,1,0,50,0,yes
24389,Technology,region_2,Bachelors,f,other,1,30,4,6,0,0,84,0,yes
18644,RD,region_22,Bachelors,m,referred,1,27,5,6,1,0,94,1,No
29680,Analytics,region_7,'Masters  above',m,other,1,35,3,9,1,0,83,0,yes
39198,HR,region_22,'Masters  above',f,other,1,30,4,9,0,0,50,0,yes
20637,Operations,region_23,Bachelors,f,other,1,31,5,6,1,0,57,0,yes
48670,Procurement,region_2,'Masters  above',m,sourcing,4,43,3,14,0,0,67,0,yes
20399,'Sales  Marketing',region_11,Bachelors,m,other,1,31,4,6,1,0,45,0,yes
42280,Finance,region_6,Bachelors,f,other,1,28,3,2,0,0,57,0,yes
27759,Finance,region_13,Bachelors,m,other,2,26,5,2,1,0,59,0,yes
21949,'Sales  Marketing',region_2,Bachelors,m,other,2,22,?,1,1,1,48,1,No
56860,'Sales  Marketing',region_7,'Masters  above',f,sourcing,1,44,5,6,0,0,51,0,yes
64084,'Sales  Marketing',region_2,?,m,sourcing,1,39,3,2,1,1,44,0,yes
7528,Analytics,region_15,'Masters  above',m,sourcing,2,38,5,3,1,0,86,0,yes
58751,Procurement,region_2,'Below Secondary',f,other,1,21,2,2,0,0,72,0,yes
62104,'Sales  Marketing',region_34,Bachelors,m,sourcing,1,29,3,2,0,0,46,0,yes
34939,'Sales  Marketing',region_20,'Masters  above',m,sourcing,1,34,1,4,1,0,52,0,yes
15145,'Sales  Marketing',region_2,?,m,other,1,35,1,3,0,0,52,0,yes
72596,Procurement,region_22,'Masters  above',m,other,1,54,3,15,0,1,82,1,No
59605,Operations,region_15,Bachelors,m,other,1,36,5,3,1,0,62,0,yes
40098,Procurement,region_2,'Masters  above',m,sourcing,1,47,3,6,0,0,72,0,yes
27342,Operations,region_6,Bachelors,m,other,1,29,2,4,0,0,62,0,yes
2751,'Sales  Marketing',region_4,'Masters  above',m,sourcing,1,33,5,8,0,0,48,0,yes
61583,Technology,region_2,Bachelors,m,other,1,43,4,8,1,0,86,0,yes
15277,HR,region_2,Bachelors,f,sourcing,1,27,2,2,0,0,48,0,yes
74818,Operations,region_26,Bachelors,f,other,1,43,4,15,0,0,60,0,yes
59899,Analytics,region_17,Bachelors,m,other,1,32,5,3,0,0,86,0,yes
68461,Procurement,region_22,'Masters  above',f,other,1,35,4,5,1,0,68,0,yes
304,'Sales  Marketing',region_22,Bachelors,f,sourcing,1,32,3,8,0,0,50,0,yes
7084,HR,region_2,Bachelors,f,other,1,26,4,2,0,0,48,0,yes
5517,'Sales  Marketing',region_19,Bachelors,m,other,1,35,5,7,0,0,53,0,yes
42404,Analytics,region_22,Bachelors,f,sourcing,2,26,5,3,1,0,86,0,yes
62847,Operations,region_30,Bachelors,f,other,1,35,3,8,0,0,58,0,yes
55960,Procurement,region_22,Bachelors,m,sourcing,1,26,1,2,0,0,72,0,yes
2917,Operations,region_29,Bachelors,m,other,1,38,5,2,1,0,60,0,yes
2597,Operations,region_22,'Masters  above',m,other,1,30,5,5,1,0,61,0,yes
65075,RD,region_29,Bachelors,m,other,1,34,3,7,0,0,85,0,yes
69872,Operations,region_20,Bachelors,m,sourcing,1,26,3,2,0,0,58,0,yes
50397,Analytics,region_2,'Masters  above',m,sourcing,2,58,3,14,0,0,84,0,yes
24021,Technology,region_5,Bachelors,m,other,1,42,3,4,0,0,82,0,yes
12950,Analytics,region_28,Bachelors,m,other,1,29,3,2,0,0,85,0,yes
63627,Operations,region_27,Bachelors,m,other,2,33,3,6,0,0,58,0,yes
35824,Finance,region_2,Bachelors,f,other,3,32,3,4,0,0,59,0,yes
27031,'Sales  Marketing',region_16,Bachelors,m,other,1,36,4,10,1,0,60,1,No
4629,HR,region_2,Bachelors,m,sourcing,1,31,1,2,0,0,50,0,yes
5928,Operations,region_2,'Masters  above',m,other,1,37,1,9,0,0,58,0,yes
37872,'Sales  Marketing',region_4,'Masters  above',m,other,1,57,5,16,1,0,49,0,yes
1658,Procurement,region_23,'Masters  above',m,sourcing,1,32,3,8,0,0,76,0,yes
51650,HR,region_22,Bachelors,f,referred,1,27,5,4,1,0,45,0,yes
32433,'Sales  Marketing',region_4,'Masters  above',m,other,2,43,1,9,0,0,50,0,yes
5299,'Sales  Marketing',region_25,'Masters  above',m,other,1,36,1,2,0,0,49,0,yes
39127,Procurement,region_2,Bachelors,m,other,1,55,3,5,0,0,68,0,yes
37312,'Sales  Marketing',region_26,'Masters  above',m,other,1,49,4,9,0,0,51,0,yes
49488,Analytics,region_11,Bachelors,m,other,1,34,4,8,0,0,90,0,yes
26408,'Sales  Marketing',region_2,Bachelors,m,other,1,30,1,5,0,0,51,0,yes
10432,Operations,region_27,Bachelors,m,other,1,31,5,6,1,0,94,1,No
13897,Operations,region_13,Bachelors,f,other,1,49,4,15,0,0,60,0,yes
17735,Technology,region_22,Bachelors,m,referred,3,26,4,4,0,0,77,0,yes
48772,'Sales  Marketing',region_32,'Masters  above',m,sourcing,1,28,3,3,0,0,49,0,yes
8349,Technology,region_2,Bachelors,f,sourcing,1,31,4,2,1,0,75,0,yes
53588,Procurement,region_13,'Masters  above',m,sourcing,1,37,5,10,1,0,70,0,yes
70549,'Sales  Marketing',region_26,?,m,other,1,22,2,2,0,0,51,0,yes
61672,Finance,region_22,Bachelors,m,other,2,28,3,2,0,0,59,0,yes
5057,Analytics,region_28,Bachelors,m,other,1,32,2,5,0,0,84,0,yes
25399,Operations,region_2,'Masters  above',m,sourcing,1,41,3,10,1,0,55,0,yes
22629,HR,region_2,'Masters  above',f,referred,1,44,5,5,1,0,47,0,yes
30195,Finance,region_28,Bachelors,m,other,1,29,5,3,1,0,57,0,yes
43447,'Sales  Marketing',region_26,?,f,other,1,22,?,1,0,0,53,0,yes
15804,'Sales  Marketing',region_2,Bachelors,m,other,1,36,2,8,0,0,49,0,yes
2834,Technology,region_2,Bachelors,m,referred,1,30,4,4,1,0,79,0,yes
57653,Operations,region_31,Bachelors,m,other,1,24,?,1,0,0,59,0,yes
15206,Operations,region_22,Bachelors,f,other,2,31,3,4,1,0,55,1,No
3038,Technology,region_33,Bachelors,m,other,1,27,?,1,0,0,75,0,yes
64276,Operations,region_7,'Masters  above',f,sourcing,1,37,5,8,1,0,58,0,yes
5365,'Sales  Marketing',region_23,?,m,sourcing,1,33,4,10,0,0,46,0,yes
54268,Technology,region_2,Bachelors,f,sourcing,1,47,3,5,0,0,78,0,yes
66458,Technology,region_23,Bachelors,m,sourcing,1,33,4,2,0,0,80,0,yes
73761,Operations,region_2,'Masters  above',f,sourcing,1,40,4,2,1,0,62,1,No
59400,Technology,region_2,Bachelors,f,other,1,26,?,1,0,0,77,0,yes
69219,Technology,region_27,Bachelors,f,other,1,36,4,7,1,0,75,0,yes
688,Finance,region_30,Bachelors,m,sourcing,3,26,3,4,0,0,56,0,yes
40033,Analytics,region_31,Bachelors,m,sourcing,2,45,5,11,0,0,82,0,yes
20273,Technology,region_5,Bachelors,m,other,2,39,3,2,0,0,80,0,yes
30808,'Sales  Marketing',region_22,?,f,other,1,27,3,5,0,0,50,0,yes
57871,'Sales  Marketing',region_22,Bachelors,m,other,1,27,4,5,1,0,50,0,yes
57476,'Sales  Marketing',region_2,?,m,sourcing,1,55,2,25,0,0,51,0,yes
70141,Operations,region_13,Bachelors,f,sourcing,1,34,5,7,0,0,63,0,yes
50139,Finance,region_29,Bachelors,m,other,1,31,3,2,0,0,59,0,yes
6380,Technology,region_17,Bachelors,m,sourcing,1,30,3,1,0,0,78,0,yes
41389,'Sales  Marketing',region_31,Bachelors,m,other,1,27,3,6,0,0,49,0,yes
52513,'Sales  Marketing',region_22,Bachelors,m,sourcing,1,39,1,8,0,0,50,0,yes
54384,Operations,region_6,Bachelors,f,other,1,28,3,3,0,0,58,0,yes
36162,'Sales  Marketing',region_10,'Masters  above',m,sourcing,1,50,3,9,0,0,48,0,yes
12471,RD,region_2,Bachelors,m,other,1,36,5,2,1,0,83,0,yes
69533,'Sales  Marketing',region_7,Bachelors,f,sourcing,1,27,5,2,0,0,50,0,yes
68642,Analytics,region_26,Bachelors,m,sourcing,3,31,4,4,0,0,89,0,yes
36969,Operations,region_22,Bachelors,f,other,1,35,5,4,1,0,59,1,No
41278,Procurement,region_13,Bachelors,m,other,1,32,2,6,0,0,71,0,yes
13372,Operations,region_19,Bachelors,f,other,1,34,3,6,0,0,63,0,yes
74921,RD,region_22,Bachelors,m,sourcing,1,32,1,5,0,0,86,0,yes
41426,'Sales  Marketing',region_13,Bachelors,m,sourcing,1,25,5,3,0,0,49,0,yes
12097,Operations,region_27,Bachelors,f,other,2,26,3,2,0,0,58,0,yes
77616,'Sales  Marketing',region_23,Bachelors,m,sourcing,1,44,3,15,0,0,51,0,yes
56627,'Sales  Marketing',region_7,'Masters  above',f,other,1,34,5,10,0,0,47,0,yes
23501,Technology,region_2,Bachelors,m,other,2,41,2,6,0,0,82,0,yes
36505,Technology,region_20,Bachelors,m,sourcing,1,26,5,3,1,0,81,1,No
38763,Technology,region_27,Bachelors,m,other,1,32,3,7,0,0,82,0,yes
40476,Operations,region_7,Bachelors,f,other,1,39,4,4,0,0,60,0,yes
14484,Operations,region_15,'Masters  above',m,sourcing,1,52,4,4,0,0,63,0,yes
45048,Finance,region_31,Bachelors,m,sourcing,2,32,4,2,1,0,54,0,yes
8984,'Sales  Marketing',region_25,Bachelors,f,sourcing,1,30,3,7,1,0,46,0,yes
69437,Operations,region_32,Bachelors,m,sourcing,1,31,2,5,0,1,57,0,yes
37807,Technology,region_2,Bachelors,f,other,2,33,2,3,0,0,84,0,yes
57840,Legal,region_7,'Masters  above',m,other,1,54,5,18,0,0,94,1,No
25091,Operations,region_27,Bachelors,m,other,1,45,3,6,0,0,62,0,yes
54472,HR,region_2,Bachelors,m,sourcing,1,38,5,10,1,0,50,0,yes
14284,'Sales  Marketing',region_10,'Masters  above',f,other,1,33,3,7,0,0,53,0,yes
51488,Operations,region_16,'Masters  above',m,other,1,39,4,7,0,0,61,0,yes
27454,Analytics,region_1,Bachelors,m,sourcing,1,32,3,5,1,0,86,0,yes
76671,Operations,region_2,Bachelors,m,other,1,38,1,7,0,0,65,0,yes
48973,'Sales  Marketing',region_24,'Masters  above',m,other,1,30,3,5,0,0,50,0,yes
60976,Operations,region_26,?,m,other,1,29,4,3,1,0,61,0,yes
47966,HR,region_7,'Masters  above',m,sourcing,1,50,3,19,0,0,53,0,yes
49281,Operations,region_2,Bachelors,f,other,1,57,3,5,1,0,61,0,yes
66442,Technology,region_2,Bachelors,m,sourcing,1,27,?,1,0,0,79,0,yes
42037,Analytics,region_7,?,m,other,1,28,2,2,0,0,85,0,yes
14553,'Sales  Marketing',region_22,Bachelors,f,sourcing,1,28,5,5,1,0,48,0,yes
75561,Analytics,region_22,Bachelors,f,other,1,37,2,3,0,0,86,0,yes
73132,Operations,region_11,Bachelors,m,sourcing,1,37,3,7,0,0,60,0,yes
33198,Operations,region_8,Bachelors,m,sourcing,1,29,5,2,0,0,58,0,yes
40724,'Sales  Marketing',region_2,'Masters  above',f,sourcing,1,39,4,5,1,0,46,0,yes
56393,Procurement,region_23,'Masters  above',m,sourcing,1,42,1,11,0,0,70,0,yes
12867,Operations,region_15,Bachelors,f,other,1,38,3,10,0,0,63,0,yes
28241,HR,region_20,Bachelors,f,other,1,28,?,1,0,0,51,0,yes
76995,Procurement,region_3,Bachelors,m,other,2,30,3,4,1,0,71,1,No
67569,Procurement,region_7,Bachelors,f,sourcing,2,43,3,6,1,0,66,0,yes
46527,Technology,region_2,Bachelors,m,sourcing,1,49,3,11,0,0,79,0,yes
73946,'Sales  Marketing',region_13,Bachelors,m,other,1,46,4,15,0,0,49,0,yes
9778,Operations,region_32,Bachelors,m,other,2,39,5,3,1,0,61,0,yes
18430,'Sales  Marketing',region_7,Bachelors,m,sourcing,2,39,3,10,0,0,50,0,yes
60648,Technology,region_14,Bachelors,f,other,1,53,5,2,0,0,81,0,yes
76270,Analytics,region_6,Bachelors,m,other,1,29,3,7,1,0,81,0,yes
17934,'Sales  Marketing',region_25,Bachelors,m,sourcing,1,36,1,10,0,0,49,0,yes
38169,Technology,region_26,Bachelors,m,other,1,35,2,3,0,0,77,0,yes
73824,Finance,region_28,Bachelors,m,sourcing,2,29,5,3,1,0,56,1,No
38701,Analytics,region_27,Bachelors,m,other,1,28,?,1,0,0,82,0,yes
61532,'Sales  Marketing',region_22,Bachelors,m,sourcing,1,35,3,6,1,0,49,0,yes
30042,Operations,region_15,Bachelors,m,sourcing,1,36,5,9,1,0,61,1,No
5080,'Sales  Marketing',region_4,'Masters  above',m,sourcing,1,51,5,12,0,0,46,0,yes
26895,Finance,region_13,Bachelors,m,sourcing,1,34,3,3,0,0,60,0,yes
53633,'Sales  Marketing',region_20,Bachelors,f,other,1,29,5,6,0,0,50,0,yes
34415,'Sales  Marketing',region_13,Bachelors,m,other,1,34,5,10,1,0,47,0,yes
3009,Procurement,region_11,Bachelors,m,other,2,29,1,8,0,0,72,0,yes
40440,Legal,region_2,'Masters  above',m,other,1,54,1,13,0,0,62,0,yes
9928,Finance,region_13,Bachelors,f,other,1,35,3,7,0,0,64,0,yes
69807,Procurement,region_2,Bachelors,f,sourcing,2,38,3,7,0,0,67,0,yes
56832,Analytics,region_29,Bachelors,m,sourcing,3,31,3,5,0,0,83,0,yes
52516,Procurement,region_22,'Masters  above',f,other,2,36,3,2,0,0,70,0,yes
10794,Operations,region_13,Bachelors,m,sourcing,1,32,4,4,1,0,57,0,yes
3884,Procurement,region_7,'Below Secondary',f,sourcing,3,25,?,1,0,0,70,0,yes
65977,Analytics,region_15,Bachelors,m,other,1,45,4,2,1,0,86,0,yes
36219,Technology,region_27,Bachelors,m,other,1,33,3,7,1,0,83,0,yes
63039,Operations,region_20,Bachelors,m,other,1,33,3,5,0,0,58,0,yes
23112,'Sales  Marketing',region_7,Bachelors,m,sourcing,1,35,1,8,0,0,45,0,yes
8244,Operations,region_1,Bachelors,f,other,1,25,?,1,1,0,62,0,yes
66172,Operations,region_22,'Masters  above',f,other,1,46,5,5,1,0,60,0,yes
25775,'Sales  Marketing',region_1,Bachelors,m,other,1,28,3,4,1,0,47,0,yes
50749,Technology,region_10,'Masters  above',m,sourcing,1,36,5,11,1,0,76,0,yes
77141,Operations,region_2,Bachelors,m,sourcing,1,53,4,8,0,0,59,0,yes
31705,Operations,region_2,Bachelors,f,sourcing,1,37,5,11,1,0,57,1,No
72101,'Sales  Marketing',region_7,Bachelors,m,sourcing,1,33,4,7,0,0,49,0,yes
56754,Procurement,region_22,Bachelors,f,other,2,30,1,4,0,0,71,0,yes
47821,Operations,region_26,'Masters  above',f,sourcing,1,34,2,7,0,0,63,0,yes
25345,Legal,region_2,Bachelors,m,sourcing,1,46,3,6,0,0,60,0,yes
64880,'Sales  Marketing',region_2,?,f,sourcing,1,53,3,4,0,0,45,0,yes
65298,'Sales  Marketing',region_7,Bachelors,m,sourcing,1,54,3,12,0,0,52,0,yes
42536,Analytics,region_2,'Masters  above',m,other,1,60,4,2,1,0,87,0,yes
35718,'Sales  Marketing',region_31,Bachelors,m,sourcing,2,34,5,6,1,0,51,1,No
9402,Operations,region_2,'Masters  above',m,other,1,55,1,6,1,0,62,0,yes
76529,'Sales  Marketing',region_28,'Masters  above',m,sourcing,1,33,3,7,1,0,44,0,yes
15810,Procurement,region_2,Bachelors,m,other,3,53,3,5,0,0,72,0,yes
36412,HR,region_13,Bachelors,m,other,1,25,?,1,0,0,50,0,yes
7119,Analytics,region_30,Bachelors,m,sourcing,1,29,5,4,0,0,85,1,No
47297,'Sales  Marketing',region_15,Bachelors,m,sourcing,1,44,3,11,0,0,51,0,yes
30776,Analytics,region_22,Bachelors,m,other,1,26,1,2,1,0,84,0,yes
11316,'Sales  Marketing',region_2,Bachelors,m,sourcing,1,25,?,1,0,0,53,0,yes
46564,Technology,region_2,Bachelors,f,referred,2,27,5,2,0,0,79,0,yes
14419,Operations,region_2,'Masters  above',m,sourcing,1,51,5,9,1,0,55,0,yes
17976,'Sales  Marketing',region_16,Bachelors,f,sourcing,1,38,4,10,1,0,48,0,yes
62381,HR,region_15,Bachelors,f,other,1,27,3,3,1,0,49,0,yes
29192,'Sales  Marketing',region_22,Bachelors,m,other,2,34,1,9,0,0,47,0,yes
37588,Operations,region_26,'Masters  above',m,sourcing,1,44,5,6,0,0,56,0,yes
22879,HR,region_2,Bachelors,m,sourcing,1,35,5,9,1,0,52,0,yes
9899,'Sales  Marketing',region_13,Bachelors,m,other,1,37,5,14,1,0,52,0,yes
45017,'Sales  Marketing',region_4,Bachelors,m,other,1,40,4,2,0,0,50,0,yes
1532,Technology,region_13,Bachelors,m,other,1,38,3,9,0,0,79,0,yes
23290,'Sales  Marketing',region_31,Bachelors,m,other,1,36,1,5,0,0,50,0,yes
49712,Operations,region_26,Bachelors,m,sourcing,1,38,3,10,0,0,63,0,yes
61184,Operations,region_8,Bachelors,m,other,1,25,5,3,1,0,64,0,yes
55648,Analytics,region_22,Bachelors,f,other,1,29,3,6,0,0,88,0,yes
53355,'Sales  Marketing',region_11,Bachelors,f,sourcing,1,33,4,8,0,0,56,0,yes
44626,RD,region_2,'Masters  above',m,sourcing,3,30,4,2,0,0,84,0,yes
76166,'Sales  Marketing',region_15,Bachelors,m,other,1,34,5,9,0,0,51,0,yes
45293,Procurement,region_2,'Masters  above',m,other,1,44,3,16,0,0,68,0,yes
54826,'Sales  Marketing',region_2,'Masters  above',m,sourcing,1,42,5,6,1,0,50,0,yes
66039,Operations,region_28,Bachelors,m,other,1,26,3,3,0,1,74,1,No
17119,'Sales  Marketing',region_24,Bachelors,m,sourcing,1,39,1,12,0,0,48,0,yes
13016,Operations,region_19,Bachelors,f,other,1,42,4,11,0,0,61,0,yes
69168,Procurement,region_30,'Masters  above',m,sourcing,1,40,5,5,1,0,67,0,yes
73609,Operations,region_15,'Masters  above',m,other,1,34,5,8,1,0,55,0,yes
42267,'Sales  Marketing',region_32,Bachelors,m,other,1,33,4,2,0,0,51,0,yes
59228,'Sales  Marketing',region_26,Bachelors,m,sourcing,1,41,2,3,0,0,50,0,yes
3657,'Sales  Marketing',region_2,Bachelors,m,sourcing,1,31,3,6,1,1,96,1,No
14808,'Sales  Marketing',region_1,Bachelors,m,sourcing,4,28,3,6,0,0,50,0,yes
6162,Operations,region_22,Bachelors,f,sourcing,1,34,3,5,1,1,62,1,No
5076,Procurement,region_10,'Masters  above',f,sourcing,1,30,4,2,0,0,65,0,yes
50280,'Sales  Marketing',region_2,'Masters  above',m,referred,1,40,5,5,1,0,50,0,yes
35648,'Sales  Marketing',region_5,Bachelors,f,other,1,30,3,5,0,0,49,0,yes
65573,Technology,region_27,Bachelors,f,sourcing,1,28,3,2,1,0,80,1,No
58244,Procurement,region_15,Bachelors,m,sourcing,1,33,4,5,1,0,70,0,yes
43362,Operations,region_4,Bachelors,m,sourcing,1,26,5,3,0,0,54,0,yes
835,Analytics,region_31,Bachelors,f,sourcing,1,29,1,2,0,0,82,0,yes
42275,Technology,region_16,Bachelors,m,sourcing,3,24,?,1,0,0,82,0,yes
59749,'Sales  Marketing',region_9,?,f,other,1,28,?,1,0,0,51,0,yes
1738,Analytics,region_11,'Masters  above',m,other,1,34,4,7,0,0,82,0,yes
17743,Analytics,region_7,'Masters  above',m,sourcing,2,33,3,3,1,0,83,0,yes
58681,Finance,region_2,Bachelors,m,other,2,60,4,9,0,0,70,1,No
21922,HR,region_17,Bachelors,m,other,1,27,?,1,0,0,49,0,yes
26643,Operations,region_12,Bachelors,f,other,1,28,?,1,1,0,59,0,yes
39811,Operations,region_22,Bachelors,m,sourcing,1,43,4,4,1,0,60,0,yes
66249,'Sales  Marketing',region_2,'Masters  above',f,sourcing,1,34,2,10,0,0,54,0,yes
12091,'Sales  Marketing',region_19,'Masters  above',m,sourcing,1,45,2,18,0,0,49,0,yes
13351,Analytics,region_15,Bachelors,m,other,1,36,4,4,0,0,84,0,yes
76612,'Sales  Marketing',region_7,Bachelors,m,other,1,47,5,5,0,0,51,0,yes
53111,Operations,region_31,'Masters  above',f,other,1,33,2,8,0,0,59,0,yes
24711,'Sales  Marketing',region_10,'Masters  above',m,sourcing,1,43,2,5,0,0,45,0,yes
48674,Procurement,region_8,Bachelors,m,other,1,29,3,5,0,0,68,0,yes
63249,Operations,region_22,Bachelors,m,sourcing,3,42,4,9,1,0,62,0,yes
73541,Procurement,region_11,Bachelors,m,sourcing,1,40,1,11,0,0,69,0,yes
44529,Procurement,region_10,'Masters  above',f,sourcing,1,32,5,6,1,0,66,0,yes
66492,'Sales  Marketing',region_26,Bachelors,f,sourcing,1,26,4,2,0,0,47,0,yes
51463,Operations,region_13,Bachelors,m,other,1,38,3,4,1,0,58,0,yes
27458,'Sales  Marketing',region_13,Bachelors,m,sourcing,1,53,3,6,0,0,48,0,yes
52742,'Sales  Marketing',region_7,?,m,sourcing,1,33,3,3,0,0,53,0,yes
53753,Procurement,region_30,Bachelors,f,sourcing,1,32,3,3,1,0,74,0,yes
7275,'Sales  Marketing',region_7,'Masters  above',f,other,2,40,5,6,0,0,47,0,yes
54144,'Sales  Marketing',region_15,'Masters  above',m,sourcing,1,31,5,2,0,0,51,0,yes
69252,Technology,region_7,Bachelors,f,other,1,32,1,4,1,0,79,1,No
39953,'Sales  Marketing',region_12,Bachelors,m,other,1,30,4,7,0,0,48,0,yes
4402,'Sales  Marketing',region_31,'Masters  above',m,other,2,48,3,15,0,0,52,0,yes
68735,'Sales  Marketing',region_21,'Masters  above',m,sourcing,1,36,3,7,0,0,48,0,yes
47232,'Sales  Marketing',region_12,Bachelors,m,sourcing,1,39,3,4,1,0,50,0,yes
14870,Technology,region_30,Bachelors,m,other,2,33,2,3,1,0,76,0,yes
78251,'Sales  Marketing',region_32,Bachelors,m,sourcing,2,31,3,6,1,0,49,0,yes
40088,Operations,region_2,'Masters  above',m,other,1,34,2,9,0,0,62,0,yes
40278,'Sales  Marketing',region_27,Bachelors,m,other,1,43,3,5,1,0,52,0,yes
19071,Analytics,region_13,Bachelors,m,other,2,27,5,2,1,0,86,0,yes
18486,'Sales  Marketing',region_24,Bachelors,m,other,1,31,1,6,0,0,49,0,yes
23611,'Sales  Marketing',region_11,Bachelors,m,other,3,37,2,2,0,0,50,0,yes
19950,'Sales  Marketing',region_2,Bachelors,m,referred,1,28,?,1,0,0,49,0,yes
51705,Analytics,region_4,Bachelors,m,other,1,29,5,6,0,0,87,0,yes
75827,Procurement,region_2,Bachelors,m,sourcing,1,29,3,2,0,0,69,0,yes
49540,'Sales  Marketing',region_16,Bachelors,m,other,1,34,3,10,1,0,50,0,yes
11958,Finance,region_22,'Masters  above',m,sourcing,1,35,1,8,0,0,56,0,yes
43252,Procurement,region_2,Bachelors,m,other,4,45,3,4,0,0,68,0,yes
33252,'Sales  Marketing',region_27,Bachelors,m,sourcing,2,30,?,1,0,0,50,0,yes
31354,Legal,region_2,Bachelors,m,other,1,46,5,5,0,0,60,0,yes
71188,Operations,region_2,Bachelors,f,sourcing,2,34,4,7,1,0,58,0,yes
73558,'Sales  Marketing',region_13,Bachelors,f,other,1,57,1,15,1,0,48,0,yes
